"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.406839708E1,6.466348082E-2,8.020907839E-1,-9.920812923E-1
7.407834608E1,-1.825066571E-1,5.846199699E-1,-2.536229789E-2
7.408829508E1,-3.910024336E-1,1.766682123E-1,1.197309206E0
7.409824408E1,-6.278289932E-1,-2.686900111E-1,2.322962539E0
7.410819208E1,-8.130410108E-1,-6.686535220E-1,3.255608053E0
7.411814108E1,-7.907414845E-1,-9.206868622E-1,4.076069473E0
7.412809008E1,-6.771920648E-1,-7.840189406E-1,4.659182469E0
7.413803908E1,-4.664505190E-1,-5.144067870E-1,5.102458134E0
7.414798708E1,-1.865771963E-1,-1.627435798E-1,5.176078672E0
7.415793608E1,-1.236966777E-1,3.783144142E-1,4.681618236E0
7.416788508E1,-1.634891729E-1,1.222610547E0,4.237887658E0
7.417783408E1,-8.429346085E-2,1.928747937E0,3.766523139E0
7.418778208E1,1.024473113E-1,2.329327525E0,3.809870887E0
7.419773108E1,4.716361222E-1,2.093952245E0,4.395589988E0
7.420768008E1,9.632151966E-1,1.010815917E0,5.642617484E0
7.421762908E1,1.234822749E0,-4.548688658E-1,6.848197576E0
7.422757808E1,1.177805087E0,-1.741003198E0,7.285635965E0
7.423752608E1,9.093930383E-1,-2.663727157E0,6.560314592E0
7.424747508E1,4.266707414E-1,-2.896742794E0,4.704441088E0
7.425742408E1,-1.072613239E-2,-2.535178752E0,2.869908752E0
7.426737308E1,-3.077222952E-1,-1.962105864E0,1.789915157E0
7.427732108E1,-5.040089393E-1,-1.459592642E0,9.719896746E-1
7.428727008E1,-6.941592228E-1,-1.187970179E0,1.280598700E-1
7.429721908E1,-9.195704095E-1,-1.047526930E0,-6.957286155E-1
7.430716808E1,-1.143441586E0,-1.150914108E0,-1.256085418E0
7.431711608E1,-1.286089528E0,-1.473560033E0,-1.504337144E0
7.432706508E1,-1.380890289E0,-1.805257958E0,-1.417012487E0
7.433701408E1,-1.306242249E0,-2.061926021E0,-9.909521949E-1
7.434696308E1,-1.114007725E0,-2.379046985E0,-5.621676850E-1
7.435691108E1,-9.129841058E-1,-2.547180162E0,-6.311145437E-1
7.436686008E1,-7.935079484E-1,-2.483501645E0,-1.255296628E0
7.437680908E1,-6.306624077E-1,-2.292182795E0,-2.007204123E0
7.438675808E1,-4.687670396E-1,-1.888814378E0,-2.711384888E0
7.439670608E1,-2.003016347E-1,-1.412737003E0,-3.125997502E0
7.440665508E1,1.823790416E-2,-1.037399333E0,-3.659885128E0
7.441660408E1,8.323043704E-2,-5.550790324E-1,-3.889936227E0
7.442655308E1,1.815306106E-1,-1.055804322E-1,-3.529980462E0
7.443650108E1,2.979119830E-1,8.201878432E-2,-2.871044281E0
7.444645008E1,4.658473787E-1,8.744169312E-2,-2.391665568E0
7.445639908E1,6.123185228E-1,9.740724893E-2,-2.218348249E0
7.446634808E1,7.145741916E-1,2.011176684E-1,-2.210970232E0
7.447629608E1,9.530144365E-1,2.444848407E-1,-2.394007963E0
7.448624508E1,1.192406316E0,3.442615093E-1,-2.631068704E0
7.449619408E1,1.310529281E0,6.659665071E-1,-2.945887472E0
7.450614308E1,1.422457122E0,9.220383000E-1,-3.146482052E0
7.451609108E1,1.437106444E0,1.013810203E0,-3.189426343E0
7.452604008E1,1.256966739E0,1.088642504E0,-3.264491728E0
7.453598908E1,8.738763195E-1,1.128054053E0,-3.211746919E0
7.454593808E1,4.819491488E-1,1.113214112E0,-2.863050553E0
7.455588608E1,2.748030558E-1,9.627680308E-1,-2.452830368E0
7.456583508E1,1.576903430E-1,7.985454708E-1,-2.258771220E0
7.457578408E1,3.803833053E-2,7.826691109E-1,-2.146837386E0
7.458573308E1,-5.064551219E-2,8.534793310E-1,-1.838984991E0
7.459568108E1,-1.149106514E-1,8.560091288E-1,-1.428831464E0
7.460563008E1,-2.052502795E-1,6.976408012E-1,-1.296058154E0
7.461557908E1,-3.047098097E-1,3.311290649E-1,-1.423914540E0
7.462552808E1,-5.536323582E-1,-1.777908046E-2,-1.444842310E0
7.463547671E1,-8.235440719E-1,-4.258620715E-1,-8.417166334E-1
7.464542571E1,-7.477065620E-1,-1.019948391E0,2.078386956E-1
7.465537471E1,-7.270034717E-1,-1.355330648E0,1.379585044E0
7.466532371E1,-7.341018453E-1,-1.412583514E0,2.255796742E0
7.467527171E1,-4.876070608E-1,-1.298525971E0,2.846450892E0
7.468522071E1,-1.345182659E-1,-9.795246159E-1,3.278627957E0
7.469516971E1,8.060386777E-2,-3.578950600E-1,3.720244766E0
7.470511871E1,1.406372309E-1,4.401079719E-1,3.966534167E0
7.471506671E1,1.437396173E-1,1.208689496E0,4.511975307E0
7.472501571E1,1.258310576E-1,1.625911429E0,4.994042569E0
7.473496471E1,6.751049012E-2,1.605405682E0,5.277256553E0
7.474491371E1,1.440154597E-2,1.176189502E0,5.632978349E0
7.475486171E1,-6.261242375E-2,4.462349037E-1,5.661784072E0
7.476481071E1,-2.416663000E-1,-7.520177141E-2,5.175305670E0
7.477475971E1,-3.816075660E-1,-3.219418832E-1,4.629406693E0
7.478470871E1,-2.734712063E-1,-6.776472706E-1,4.116439819E0
7.479465671E1,5.431668654E-2,-1.213701437E0,3.727916898E0
7.480460571E1,4.603388630E-1,-1.855486126E0,3.644549051E0
7.481455471E1,8.419454058E-1,-2.378662823E0,3.919581610E0
7.482450371E1,1.107373036E0,-2.696564535E0,3.855388538E0
7.483445171E1,1.242421498E0,-2.662960002E0,2.899527823E0
7.484440071E1,1.261792593E0,-2.188546160E0,1.389501337E0
7.485434971E1,1.176776562E0,-1.589743623E0,9.196793139E-2
7.486429871E1,1.330242146E0,-1.284000756E0,-7.190438032E-1
7.487424671E1,1.354340860E0,-1.035360044E0,-1.262060688E0
7.488419571E1,1.330106052E0,-9.761969655E-1,-1.780837939E0
7.489414471E1,1.291834710E0,-1.040626119E0,-2.229740964E0
7.490409271E1,1.223636295E0,-1.200988128E0,-2.434024553E0
7.491404171E1,1.100073957E0,-1.373182051E0,-2.583812091E0
7.492399071E1,9.652355558E-1,-1.445678023E0,-2.752553380E0
7.493393971E1,9.372743167E-1,-1.455312773E0,-2.899707917E0
7.494388771E1,9.266250752E-1,-1.288666688E0,-3.065071269E0
7.495383671E1,9.194338770E-1,-1.006462446E0,-3.231131024E0
7.496378571E1,9.289224462E-1,-7.201346013E-1,-3.280851068E0
7.497373471E1,7.853882124E-1,-3.738843443E-1,-3.429590786E0
7.498368271E1,5.674529833E-1,-8.056927783E-2,-3.283410979E0
7.499363171E1,2.456101008E-1,9.520123151E-2,-3.034713694E0
7.500358071E1,-7.543273643E-2,1.896229744E-1,-2.642994100E0
7.501352971E1,-2.507109194E-1,5.457466752E-2,-2.346554300E0
7.502347771E1,-3.778646171E-1,-4.649764359E-2,-2.118044527E0
7.503342671E1,-4.765761423E-1,-1.554250220E-2,-2.028880336E0
7.504337571E1,-5.340129031E-1,1.913490907E-1,-2.060209717E0
7.505332471E1,-4.678984357E-1,4.517121734E-1,-2.261017136E0
7.506327271E1,-3.687588944E-1,8.265643781E-1,-2.553511820E0
7.507322171E1,-3.294394389E-1,1.124925939E0,-2.680385290E0
7.508317071E1,-1.810318431E-1,1.263589004E0,-2.579970471E0
7.509311971E1,-1.858087260E-1,1.439568268E0,-2.332495839E0
7.510306771E1,-7.091605470E-2,1.467928141E0,-2.090284286E0
7.511301671E1,4.557115227E-2,1.451182154E0,-1.867141088E0
7.512296571E1,1.684259771E-1,1.374241128E0,-1.692380092E0
7.513291471E1,3.880696164E-1,1.257926706E0,-1.517551267E0
7.514286271E1,6.155580264E-1,1.323201952E0,-1.393986737E0
7.515281171E1,7.969944969E-1,1.416485361E0,-1.286051813E0
7.516276071E1,9.774258310E-1,1.452165801E0,-1.294877016E0
7.517270971E1,1.085525353E0,1.554555079E0,-1.268701955E0
7.518265771E1,1.092683515E0,1.696387188E0,-1.149763157E0
7.519260671E1,8.815301786E-1,1.725141018E0,-8.213379174E-1
7.520255571E1,5.582499044E-1,1.325556041E0,-2.439926147E-1
7.521250371E1,3.225577046E-1,7.139089246E-1,4.871584332E-1
7.522245271E1,2.077154656E-1,2.668558127E-1,1.191224009E0
7.523240171E1,2.061810100E-1,7.348678306E-2,1.827147887E0
7.524235071E1,2.026726806E-1,2.430219769E-1,2.345432219E0
7.525229871E1,2.344990754E-1,4.970218089E-1,2.659366888E0
7.526224771E1,4.415179914E-1,6.838672462E-1,3.124825720E0
7.527219671E1,5.939709833E-1,1.005592380E0,3.981310081E0
7.528214571E1,4.964470276E-1,1.293013362E0,4.801472708E0
7.529209371E1,2.732240152E-1,1.348506655E0,5.572323427E0
7.530204271E1,-5.384934783E-2,1.374657888E0,5.829662311E0
7.531199171E1,-4.731352021E-1,1.871525623E0,5.149656858E0
7.532194071E1,-7.357473980E-1,2.503499123E0,4.104128507E0
7.533188871E1,-6.301058990E-1,2.940512127E0,3.324671856E0
7.534183771E1,-5.222070824E-1,2.405623749E0,3.231192420E0
7.535178671E1,-3.929220745E-1,5.078890785E-1,3.768873720E0
7.536173571E1,-4.359296612E-1,-2.162057396E0,5.106913712E0
7.537168371E1,-6.529052161E-1,-4.089215768E0,6.157425646E0
7.538163271E1,-9.368062471E-1,-4.864848924E0,6.490439195E0
7.539158171E1,-1.031119058E0,-4.852404588E0,5.812453955E0
7.540153071E1,-1.092419951E0,-4.044837155E0,4.023107148E0
7.541147871E1,-1.202027032E0,-2.745348733E0,1.943082971E0
7.542142771E1,-1.159616154E0,-1.606824948E0,3.528069592E-1
7.543137671E1,-1.096444736E0,-7.512890779E-1,-8.648207366E-1
7.544132471E1,-1.143780578E0,-1.304067596E-1,-1.409911044E0
7.545127371E1,-1.102080136E0,-5.508727647E-2,-1.457755886E0
7.546122271E1,-1.016600714E0,-4.780733219E-1,-1.159107007E0
7.547117171E1,-8.623432714E-1,-9.365140325E-1,-7.339565420E-1
7.548111971E1,-6.784902929E-1,-1.297676517E0,-5.214365655E-1
7.549106871E1,-4.431386934E-1,-1.637545634E0,-7.016769880E-1
7.550101771E1,-2.786850223E-1,-1.826743991E0,-1.325293647E0
7.551096671E1,-1.918091387E-2,-1.893577958E0,-2.123371341E0
7.552091471E1,3.506177616E-1,-1.734933496E0,-2.764762366E0
7.553086371E1,7.076086959E-1,-1.469893390E0,-3.283244333E0
7.554081271E1,1.089725116E0,-1.173683385E0,-3.796418198E0
7.555076171E1,1.371898002E0,-6.933436824E-1,-4.179786215E0
7.556070971E1,1.525897875E0,-2.173678482E-1,-4.395494093E0
7.557065871E1,1.527566963E0,1.355786036E-1,-4.426908259E0
7.558060771E1,1.508966677E0,2.889116380E-1,-4.311752025E0
7.559055671E1,1.402775102E0,3.583387906E-1,-4.100347697E0
7.560050471E1,1.299970233E0,3.575485760E-1,-3.903493581E0
7.561045371E1,1.142806140E0,2.599647594E-1,-3.780896180E0
7.562040271E1,9.149863386E-1,1.857320361E-1,-3.812061254E0
7.563035071E1,6.859161106E-1,1.898551819E-1,-3.994968592E0
7.564029900E1,4.011868215E-1,3.132799641E-1,-4.211261192E0
7.565024800E1,1.110488579E-1,5.158269661E-1,-4.372871216E0
7.566019700E1,-1.238750178E-1,7.302430484E-1,-4.255443923E0
7.567014500E1,-2.523750369E-1,9.067312396E-1,-4.020468884E0
7.568009400E1,-3.729321983E-1,9.641593757E-1,-3.629532816E0
7.569004300E1,-5.093891086E-1,8.916101937E-1,-2.938599502E0
7.569999200E1,-5.195701343E-1,6.040458090E-1,-2.148470514E0
7.570994000E1,-5.670618045E-1,4.619452393E-1,-1.353540376E0
7.571988900E1,-6.345718561E-1,2.922017566E-1,-5.132995802E-1
7.572983800E1,-7.246309640E-1,7.769725341E-3,2.019651675E-1
7.573978700E1,-8.411352740E-1,-2.906062159E-1,7.975204539E-1
7.574973500E1,-1.039066447E0,-3.485232890E-1,1.109894502E0
7.575968400E1,-1.166337967E0,-2.187910056E-1,1.347614223E0
7.576963300E1,-1.180141927E0,-4.421017628E-2,1.687219924E0
7.577958100E1,-1.143746080E0,1.802124289E-1,2.029313614E0
7.578953000E1,-1.186845321E0,4.414239243E-1,2.375298042E0
7.579947900E1,-1.179443331E0,6.866247200E-1,2.759173012E0
7.580942800E1,-1.124335662E0,9.387546124E-1,3.394579412E0
7.581937600E1,-9.220246321E-1,9.920521293E-1,4.277866825E0
7.582932500E1,-7.060080206E-1,1.005593988E0,4.625425324E0
7.583927400E1,-6.700581694E-1,1.179573505E0,4.629183329E0
7.584922300E1,-7.505408536E-1,1.472110508E0,4.461565876E0
7.585917100E1,-7.294671960E-1,1.937066186E0,4.425999602E0
7.586912000E1,-4.373796245E-1,2.326967297E0,4.287271487E0
7.587906900E1,-1.537737317E-1,2.309223921E0,4.313407956E0
7.588901700E1,3.195474118E-2,1.842957004E0,4.165517839E0
7.589896600E1,1.289676502E-2,8.129578342E-1,3.973380672E0
7.590891500E1,-1.007926954E-1,-4.563851950E-1,3.810636873E0
7.591886400E1,-1.857549316E-1,-1.478348025E0,3.616334481E0
7.592881200E1,-2.585211915E-1,-2.213976140E0,3.266500247E0
7.593876100E1,-3.082342190E-1,-2.686150937E0,2.857691579E0
7.594871000E1,-2.167002971E-1,-2.995101440E0,2.375743600E0
7.595865900E1,-1.354463652E-1,-2.880100449E0,1.713921819E0
7.596860700E1,-2.297414884E-2,-2.472019760E0,9.574511576E-1
7.597855600E1,4.350269973E-2,-2.044256320E0,2.069060647E-1
7.598850500E1,1.987243482E-1,-1.820714050E0,-4.385183698E-1
7.599845300E1,3.505516881E-1,-1.716343735E0,-9.540334600E-1
7.600840200E1,4.294431987E-1,-1.635347227E0,-1.272401488E0
7.601835100E1,5.598115495E-1,-1.602583524E0,-1.485795624E0
7.602830000E1,6.981712899E-1,-1.583749350E0,-1.672708889E0
7.603824800E1,8.310418104E-1,-1.449884949E0,-1.841672956E0
7.604819700E1,1.002929047E0,-1.273264245E0,-2.055499785E0
7.605814600E1,1.154107346E0,-1.044541195E0,-2.200093827E0
7.606809500E1,1.126855228E0,-7.663027543E-1,-2.248742661E0
7.607804300E1,9.992641582E-1,-6.060028355E-1,-2.211873043E0
7.608799200E1,7.840695190E-1,-4.258976299E-1,-2.109467247E0
7.609794100E1,5.034264104E-1,-1.985689950E-1,-1.976286385E0
7.610788900E1,3.387968843E-1,-7.365883738E-3,-1.891059709E0
7.611783800E1,2.282779303E-1,4.471109994E-2,-1.770915214E0
7.612778700E1,1.760867067E-1,1.535047598E-2,-1.576549673E0
7.613773600E1,1.803559050E-1,9.981489480E-3,-1.491035314E0
7.614768400E1,1.657871287E-1,1.387979161E-2,-1.539701105E0
7.615763300E1,1.687234542E-1,4.154549047E-2,-1.544139141E0
7.616758200E1,2.221288522E-1,1.409216248E-1,-1.583380975E0
7.617753100E1,2.437119484E-1,3.639190443E-1,-1.665729067E0
7.618747900E1,3.166248272E-1,6.365302348E-1,-1.788789568E0
7.619742800E1,4.051506490E-1,9.661503527E-1,-2.035626853E0
7.620737700E1,5.072462502E-1,1.318632499E0,-2.395061631E0
7.621732500E1,6.248700097E-1,1.637820453E0,-2.790280784E0
7.622727400E1,6.871665376E-1,1.917235500E0,-3.178284473E0
7.623722300E1,8.197185311E-1,2.075712294E0,-3.445639638E0
7.624717200E1,8.950647287E-1,2.122907656E0,-3.559310095E0
7.625712000E1,8.221486339E-1,2.087102378E0,-3.510682311E0
7.626706900E1,7.418460439E-1,1.896689846E0,-3.163842435E0
7.627701800E1,6.587528703E-1,1.582921676E0,-2.751647646E0
7.628696700E1,4.595684923E-1,1.471610132E0,-2.460372106E0
7.629691500E1,2.669676407E-1,1.480587947E0,-2.154507179E0
7.630686400E1,2.136055121E-1,1.420748565E0,-1.683887011E0
7.631681300E1,-7.535306811E-3,1.197885011E0,-8.527111530E-1
7.632676100E1,-2.674792720E-1,7.775109896E-1,1.844948566E-1
7.633671000E1,-6.216224661E-1,2.869070846E-1,1.252491134E0
7.634665900E1,-9.734590799E-1,-1.525690591E-1,2.292647649E0
7.635660800E1,-1.124364460E0,-5.458103185E-1,3.135538988E0
7.636655600E1,-1.163594892E0,-6.711146151E-1,3.781204913E0
7.637650500E1,-1.052832547E0,-5.444282560E-1,4.185011287E0
7.638645400E1,-8.803183432E-1,-1.830588535E-1,4.329057444E0
7.639640200E1,-7.753831878E-1,5.802974157E-1,4.129482619E0
7.640635100E1,-6.366468868E-1,1.422193705E0,3.602853141E0
7.641630000E1,-4.878102516E-1,2.012713077E0,3.510576476E0
7.642624900E1,-2.807262853E-1,1.880192366E0,4.045139456E0
7.643619700E1,-1.335097674E-1,7.609784259E-1,4.999532520E0
7.644614600E1,-3.013590628E-1,-8.170818754E-1,6.297006285E0
7.645609500E1,-4.450216430E-1,-2.341269586E0,7.675652851E0
7.646604300E1,-5.101857917E-1,-3.316789225E0,8.399804782E0
7.647599200E1,-5.191986899E-1,-3.524208967E0,7.636440253E0
7.648594100E1,-6.413793308E-1,-3.013916610E0,5.561883223E0
7.649589000E1,-8.581940871E-1,-1.975393515E0,3.296408170E0
7.650583800E1,-8.188030033E-1,-1.191398987E0,1.788332900E0
7.651578700E1,-7.731099366E-1,-7.039669769E-1,7.787275028E-1
7.652573600E1,-7.829550397E-1,-3.649932509E-1,9.810926199E-2
7.653568500E1,-7.817752178E-1,-2.733329562E-1,-3.228809094E-1
7.654563300E1,-8.269813576E-1,-3.670055337E-1,-3.847777802E-1
7.655558200E1,-7.900731477E-1,-6.662818182E-1,-3.303817177E-1
7.656553100E1,-6.876967339E-1,-9.187072143E-1,-3.811729717E-1
7.657547900E1,-5.773626982E-1,-1.055480459E0,-5.174809241E-1
7.658542800E1,-3.431116909E-1,-1.307037324E0,-1.089450881E0
7.659537700E1,-1.737463586E-1,-1.433283388E0,-1.998609300E0
7.660532600E1,-1.128293350E-2,-1.435225833E0,-2.792026178E0
7.661527400E1,1.359631129E-1,-1.468596624E0,-3.377448240E0
7.662522300E1,2.462149952E-1,-1.345408507E0,-3.706897327E0
7.663517225E1,2.343366690E-1,-1.126779506E0,-3.790866267E0
7.664512025E1,2.623604733E-1,-9.305506034E-1,-3.664996764E0
7.665506925E1,3.084830180E-1,-7.972345982E-1,-3.389252014E0
7.666501825E1,2.198180325E-1,-7.043632720E-1,-3.501529664E0
7.667496725E1,5.190734133E-2,-5.638298292E-1,-3.775442482E0
7.668491525E1,1.048639655E-2,-4.026379542E-1,-3.926853207E0
7.669486425E1,-1.088196069E-2,-1.736453845E-1,-4.175806600E0
7.670481325E1,-1.059116404E-1,2.203168000E-1,-4.380005988E0
7.671476125E1,-1.077961980E-1,5.771090386E-1,-4.466719612E0
7.672471025E1,-9.291576505E-2,8.448300565E-1,-4.379163989E0
7.673465925E1,-9.404939398E-2,8.742392854E-1,-4.020944847E0
7.674460825E1,-1.222185016E-1,7.396998965E-1,-3.495116438E0
7.675455625E1,-1.495062876E-1,5.546236074E-1,-3.079855369E0
7.676450525E1,-2.037117308E-1,4.586481040E-1,-2.831953306E0
7.677445425E1,-1.425521940E-1,3.265351269E-1,-2.552721276E0
7.678440225E1,2.029393137E-2,2.128259686E-1,-2.335304257E0
7.679435125E1,4.824186802E-2,3.999284641E-1,-2.235901591E0
7.680430025E1,5.967989892E-2,6.599021405E-1,-2.079344730E0
7.681424925E1,-1.341921374E-2,9.170241664E-1,-1.792136514E0
7.682419725E1,-1.327008051E-1,1.105512598E0,-1.415687508E0
7.683414625E1,-2.047709540E-1,1.135350136E0,-9.834057784E-1
7.684409525E1,-3.456295019E-1,1.025821554E0,-3.372282225E-1
7.685404325E1,-4.880976422E-1,6.604833537E-1,6.966518909E-1
7.686399225E1,-6.479983789E-1,2.336275845E-1,1.853105432E0
7.687394125E1,-1.004270398E0,-6.192318320E-2,2.946235381E0
7.688389025E1,-1.175963799E0,-4.109295253E-1,3.831802624E0
7.689383825E1,-1.239977216E0,-5.346111464E-1,4.448633589E0
7.690378725E1,-1.280531311E0,-3.640662845E-1,4.721096297E0
7.691373625E1,-1.281407955E0,1.033437625E-1,4.850306314E0
7.692368425E1,-1.348610881E0,1.155310776E0,4.664356670E0
7.693363325E1,-1.273280033E0,1.987725147E0,3.918965313E0
7.694358225E1,-8.988458307E-1,2.094147688E0,3.632268144E0
7.695353125E1,-6.031062345E-1,1.812611709E0,3.845106794E0
7.696347925E1,-3.877215609E-1,9.548034652E-1,4.605143672E0
7.697342825E1,-7.091254637E-2,-4.921536364E-1,5.562544543E0
7.698337725E1,5.728590265E-2,-1.658879347E0,6.470206659E0
7.699332525E1,1.167946243E-1,-2.710691409E0,6.575247796E0
7.700327425E1,1.085876186E-1,-3.279079362E0,5.701543384E0
7.701322325E1,1.165247753E-1,-3.136394728E0,4.124063419E0
7.702317225E1,2.612499408E-1,-2.466563723E0,2.564861850E0
7.703312025E1,5.083756399E-1,-1.774536103E0,1.547405981E0
7.704306925E1,7.450576271E-1,-1.348588516E0,6.914133704E-1
7.705301825E1,7.131503946E-1,-1.024677619E0,-1.207496810E-1
7.706296625E1,7.351486431E-1,-1.048432371E0,-7.557725036E-1
7.707291525E1,6.885549590E-1,-1.132565180E0,-9.629510486E-1
7.708286425E1,7.388940771E-1,-1.169342266E0,-7.857733977E-1
7.709281325E1,8.925257215E-1,-1.203297340E0,-5.188041490E-1
7.710276125E1,9.899917898E-1,-1.325909944E0,-6.209743023E-1
7.711271025E1,1.125857693E0,-1.336492673E0,-9.980360967E-1
7.712265925E1,1.244677646E0,-1.151692665E0,-1.427086655E0
7.713260725E1,1.251987251E0,-8.682205271E-1,-1.704230644E0
7.714255625E1,1.251533799E0,-6.538669369E-1,-2.000930645E0
7.715250525E1,1.131144014E0,-2.695633841E-1,-2.273834233E0
7.716245425E1,9.249497017E-1,7.260460267E-2,-2.695940638E0
7.717240225E1,6.568675818E-1,1.574537500E-1,-3.244163298E0
7.718235125E1,4.131712747E-1,2.161812837E-1,-3.559725248E0
7.719230025E1,1.979509078E-1,2.344066163E-1,-3.492762934E0
7.720224825E1,1.170308518E-1,3.123068229E-2,-3.106927977E0
7.721219725E1,1.309690060E-1,-2.223567108E-1,-2.761814784E0
7.722214625E1,1.440911812E-1,-3.690371853E-1,-2.666482365E0
7.723209425E1,2.584257357E-1,-4.244201847E-1,-2.915145736E0
7.724204325E1,3.061352147E-1,-1.286535999E-1,-3.333491796E0
7.725199225E1,4.726604082E-1,1.566527363E-1,-3.705450141E0
7.726194125E1,6.994829665E-1,4.829441256E-1,-4.017728294E0
7.727188925E1,8.835351889E-1,8.797260202E-1,-4.161920047E0
7.728183825E1,1.014193415E0,1.316025664E0,-4.084721013E0
7.729178725E1,1.124670562E0,1.568938937E0,-3.790597880E0
7.730173525E1,1.113598859E0,1.632456510E0,-3.437336592E0
7.731168425E1,1.000861325E0,1.582864227E0,-3.154339541E0
7.732163325E1,8.128802124E-1,1.495690721E0,-2.918605533E0
7.733158225E1,5.834009716E-1,1.360814459E0,-2.697896531E0
7.734153025E1,4.291068377E-1,1.248716903E0,-2.358300186E0
7.735147925E1,3.031345698E-1,1.166388106E0,-1.867759724E0
7.736142825E1,1.287840477E-1,1.051573203E0,-1.209008900E0
7.737137625E1,-5.021106407E-2,8.056825823E-1,-3.995911163E-1
7.738132525E1,-2.520358984E-1,4.442302224E-1,5.954108602E-1
7.739127425E1,-5.237006074E-1,-4.411508594E-2,1.638149505E0
7.740122225E1,-7.552136560E-1,-5.476220052E-1,2.711784253E0
7.741117125E1,-8.369507141E-1,-1.032848226E0,3.544407297E0
7.742112025E1,-8.959095052E-1,-1.173955134E0,4.150893368E0
7.743106925E1,-8.371617986E-1,-1.052611376E0,4.427063211E0
7.744101725E1,-7.054544355E-1,-7.266985394E-1,4.471918956E0
7.745096625E1,-5.585907970E-1,-1.064939500E-1,4.391570612E0
7.746091525E1,-4.732036145E-1,8.978917113E-1,4.314927063E0
7.747086325E1,-3.656249329E-1,2.108174866E0,3.850304384E0
7.748081225E1,-4.113720864E-2,2.790984789E0,3.470997843E0
7.749076125E1,2.967100878E-1,2.844976517E0,3.677454257E0
7.750071025E1,4.794789925E-1,1.909616140E0,4.388306111E0
7.751065825E1,2.644505605E-1,7.533223741E-2,5.466670087E0
7.752060725E1,-1.287599279E-1,-2.027625523E0,6.690505772E0
7.753055625E1,-5.580743417E-1,-3.491683830E0,6.916114740E0
7.754050425E1,-9.140741730E-1,-3.890169531E0,5.696762701E0
7.755045325E1,-1.123036119E0,-3.060814496E0,2.995940807E0
7.756040225E1,-1.127784204E0,-1.599857844E0,9.124088860E-1
7.757035025E1,-7.708463332E-1,-9.818254222E-1,2.765674531E-2
7.758029925E1,-6.984518100E-1,-8.652321614E-1,-1.357127059E-1
7.759024825E1,-8.251422621E-1,-1.137952147E0,2.731018084E-1
7.760019725E1,-8.502363190E-1,-1.541214949E0,9.825900918E-1
7.761014525E1,-7.972014883E-1,-1.786618643E0,1.277984995E0
7.762009425E1,-8.068359455E-1,-1.996915362E0,6.992001075E-1
7.763004325E1,-5.967014869E-1,-2.127791836E0,-3.027863681E-2
7.763999171E1,-3.343430601E-1,-2.146647352E0,-5.530559689E-1
7.764994071E1,8.689108640E-3,-2.058681547E0,-7.613197571E-1
7.765988971E1,4.349694023E-1,-1.847917344E0,-1.136028632E0
7.766983771E1,6.669958363E-1,-1.381966615E0,-1.795802134E0
7.767978671E1,7.486583425E-1,-8.413765448E-1,-2.593509114E0
7.768973571E1,8.283478519E-1,-2.461134181E-1,-3.065177688E0
